name,year,salary,ast,blk,dreb,ft_p,oreb,per,pf,pts,stl,three_p,to,ts,two_p
scott williams,1997,2850000,41,41,242,0.691,155,13.2,206,362,44,0.0,50,0.529,0.513
scott williams,1998,3300000,29,21,124,0.81,87,12.1,132,237,17,0.0,30,0.492,0.447
scott williams,1999,3750000,0,1,10,0.571,2,12.2,5,14,1,0.0,2,0.387,0.333
scott williams,2000,4200000,28,66,271,0.729,177,15.6,230,520,40,0.0,65,0.539,0.5
scott williams,2001,4650000,35,32,267,0.857,97,14.2,178,403,48,0.25,41,0.514,0.476
scott williams,2002,1030000,13,33,127,0.732,82,10.5,98,202,17,0.0,35,0.43,0.4
scott williams,2003,1070000,22,21,121,0.786,72,9.7,159,273,27,0.0,32,0.44,0.414
scott williams,2004,1600000,11,9,45,0.5,15,9.3,50,81,5,0.0,10,0.444,0.44
scottie pippen,1991,2770000,511,93,432,0.706,163,20.6,270,1461,193,0.309,232,0.561,0.534
scottie pippen,1992,3425000,572,93,445,0.76,185,21.5,242,1720,155,0.2,253,0.555,0.525
scottie pippen,1993,3075000,507,73,418,0.663,203,19.2,219,1510,173,0.237,246,0.51,0.491
scottie pippen,1996,2250000,452,57,344,0.679,152,21.0,198,1496,133,0.374,207,0.551,0.507
scottie pippen,1997,2775000,467,45,371,0.701,160,21.3,213,1656,154,0.368,214,0.554,0.522
scottie pippen,1998,11000000,254,43,174,0.777,53,20.4,116,841,79,0.318,109,0.533,0.496
scottie pippen,2001,18083564,294,35,263,0.739,70,15.3,158,721,94,0.344,154,0.541,0.5
scottie pippen,2002,19727524,363,35,244,0.774,77,14.9,162,659,101,0.305,171,0.497,0.455
scottie pippen,2003,4917000,285,25,221,0.818,57,15.3,149,689,105,0.286,164,0.52,0.489
sean elliott,1991,1802000,238,33,314,0.808,142,14.2,190,1301,69,0.313,147,0.564,0.502
sean elliott,1992,1802000,214,29,296,0.861,143,14.4,149,1338,84,0.305,152,0.564,0.51
sean elliott,1993,1807000,265,28,237,0.795,85,15.5,132,1207,68,0.356,152,0.566,0.509
sean elliott,1994,1350000,197,27,195,0.803,68,11.3,174,885,54,0.299,129,0.51,0.474
sean elliott,1995,5333000,206,38,224,0.807,63,16.0,216,1466,78,0.408,151,0.587,0.495
sean elliott,1996,5333000,211,33,327,0.771,69,16.3,178,1537,69,0.411,198,0.585,0.495
sean elliott,1997,5333333,124,24,142,0.755,48,14.0,105,582,24,0.333,89,0.529,0.456
sean marks,2002,612435,8,10,56,0.588,19,9.3,40,96,5,0.0,19,0.466,0.432
sean marks,2003,596295,3,6,27,0.667,8,3.8,37,54,5,0.0,14,0.412,0.379
sean marks,2007,1033930,0,1,3,1.0,0,6.7,4,6,0,0.0,0,0.436,0.4
sean marks,2008,1141838,4,10,27,0.632,9,16.1,23,59,3,0.25,8,0.574,0.564
sean marks,2009,1187686,14,33,125,0.682,62,8.8,121,192,7,0.2,35,0.521,0.503
sean rooks,1993,488000,95,81,340,0.602,196,14.7,204,970,38,0.0,160,0.528,0.494
sean rooks,1996,1200000,9,14,30,0.674,21,13.7,35,93,4,0.0,31,0.605,0.561
sean rooks,1997,1440000,42,38,107,0.7,56,13.4,123,265,17,0.0,51,0.547,0.473
sean rooks,1998,1680000,24,23,72,0.595,46,13.4,68,139,2,0.0,19,0.512,0.455
sean rooks,1999,1920000,9,9,39,0.708,33,9.1,61,98,2,0.0,21,0.489,0.416
sean rooks,2000,2160000,68,52,166,0.73,82,11.8,169,309,29,0.0,70,0.48,0.431
sean rooks,2001,2400000,77,64,212,0.748,91,11.5,197,446,34,0.5,73,0.487,0.427
sean rooks,2002,2640000,25,21,92,0.724,32,7.5,114,183,12,0.0,20,0.443,0.418
sean rooks,2003,1070000,69,44,163,0.81,53,7.7,174,297,34,0.0,66,0.46,0.422
sebastian telfair,2005,1676280,224,4,94,0.789,10,9.7,120,460,35,0.246,125,0.471,0.421
sebastian telfair,2008,2300000,355,11,119,0.743,16,10.4,171,556,59,0.281,111,0.462,0.432
sebastian telfair,2009,2500000,343,12,95,0.819,32,10.8,184,738,73,0.346,146,0.481,0.399
sebastian telfair,2010,2700000,12,0,4,0.833,0,14.0,6,39,2,0.222,6,0.518,0.538
sebastian telfair,2011,1500000,111,3,37,0.733,17,10.5,64,266,25,0.359,64,0.497,0.423
sebastian telfair,2012,1567500,138,12,71,0.791,20,13.2,120,368,41,0.314,68,0.495,0.456
serge ibaka,2010,1204200,10,97,259,0.63,138,15.2,194,461,25,0.5,68,0.562,0.543
serge ibaka,2011,1288200,22,198,408,0.75,214,17.7,267,808,31,0.0,71,0.579,0.544
serge ibaka,2012,2253062,28,241,305,0.661,193,19.0,179,603,33,0.333,79,0.556,0.536
serge ibaka,2013,12250000,43,242,395,0.749,222,19.4,213,1055,28,0.351,125,0.612,0.591
serge ibaka,2014,12350000,85,219,485,0.784,224,19.6,233,1227,39,0.383,123,0.576,0.546
serge ibaka,2015,12350000,55,155,364,0.836,135,16.6,194,917,30,0.376,97,0.549,0.511
serge ibaka,2016,12250000,66,148,392,0.752,141,13.9,211,983,38,0.326,108,0.533,0.52
serge ibaka,2017,20061729,15,33,127,0.882,29,13.8,76,327,7,0.398,39,0.556,0.494
shandon anderson,1997,1200000,49,8,127,0.687,52,10.4,113,386,27,0.511,73,0.534,0.454
shandon anderson,1998,1300000,89,18,141,0.735,86,15.7,145,681,66,0.219,91,0.586,0.56
shandon anderson,1999,2000000,56,10,83,0.712,49,12.8,89,427,39,0.341,66,0.511,0.46
shandon anderson,2000,2200000,239,32,293,0.767,91,13.8,182,1009,96,0.351,194,0.567,0.523
shandon anderson,2001,5500000,189,40,261,0.734,72,11.9,202,710,82,0.271,131,0.528,0.517
shandon anderson,2002,6100000,76,15,192,0.692,57,8.0,134,411,48,0.277,97,0.489,0.474
shandon anderson,2003,6700000,87,20,190,0.732,64,13.4,177,687,73,0.371,114,0.553,0.494
shandon anderson,2004,7300000,122,17,169,0.764,53,10.1,182,635,68,0.281,118,0.5,0.463
shandon anderson,2005,1035000,70,14,150,0.818,40,9.2,136,255,40,0.179,49,0.522,0.497
shandon anderson,2005,1035000,70,14,150,0.818,40,9.2,136,255,40,0.179,49,0.522,0.497
shane battier,2002,2368200,216,81,238,0.7,180,13.9,215,1125,121,0.373,155,0.518,0.451
shane battier,2003,2533440,105,88,217,0.828,128,15.0,207,756,102,0.398,68,0.597,0.535
shane battier,2004,3212402,101,58,201,0.732,102,15.3,187,669,101,0.349,56,0.544,0.496
shane battier,2005,4903000,126,77,255,0.789,158,14.8,201,792,91,0.395,75,0.555,0.461
shane battier,2006,5393300,136,114,265,0.707,164,14.7,223,818,92,0.394,90,0.574,0.522
shane battier,2009,6864200,137,54,233,0.821,52,10.7,114,436,48,0.384,49,0.568,0.462
shane battier,2010,7354500,164,76,238,0.726,74,11.1,139,534,53,0.362,64,0.541,0.458
shane battier,2011,3000000,32,10,60,0.882,32,10.6,31,115,16,0.333,16,0.53,0.492
shane battier,2012,3135000,82,33,100,0.622,56,9.7,105,311,64,0.339,37,0.504,0.468
shane battier,2013,3270000,72,55,128,0.842,37,10.7,149,472,41,0.43,34,0.623,0.348
shannon brown,2007,1044120,10,3,15,0.714,6,7.5,24,73,7,0.28,14,0.455,0.429
shannon brown,2008,797581,0,2,1,0.5,1,-11.8,2,9,1,0.0,5,0.255,0.214
shannon brown,2009,2000000,10,2,17,0.889,3,15.0,9,58,4,0.667,9,0.631,0.485
shannon brown,2010,2200000,108,31,153,0.818,30,12.4,129,667,57,0.328,67,0.517,0.474
shannon brown,2011,3500000,96,16,122,0.911,35,13.6,124,712,67,0.349,75,0.518,0.462
shannon brown,2012,3500000,69,15,119,0.808,38,13.6,66,650,44,0.362,64,0.507,0.446
shannon brown,2013,3500000,108,15,105,0.784,44,13.1,92,617,59,0.277,74,0.493,0.467
shaquille o'neal,1993,3900000,152,286,780,0.592,342,22.9,321,1893,60,0.0,307,0.584,0.563
shaquille o'neal,1996,10714000,155,115,414,0.487,182,26.4,193,1434,34,0.5,155,0.57,0.573
shaquille o'neal,1997,12857143,159,147,445,0.484,195,27.1,180,1336,46,0.0,146,0.556,0.559
shaquille o'neal,1998,15000000,142,144,473,0.527,208,28.8,193,1699,39,0.0,175,0.587,0.584
shaquille o'neal,1999,17142858,114,82,338,0.54,187,30.6,155,1289,36,0.0,122,0.584,0.577
shaquille o'neal,2000,19285715,299,239,742,0.524,336,30.6,255,2344,36,0.0,223,0.578,0.575
shaquille o'neal,2001,21428572,277,204,649,0.513,291,30.2,256,2125,47,0.0,218,0.574,0.573
shaquille o'neal,2002,23571429,200,137,480,0.555,235,29.7,199,1822,41,0.0,171,0.59,0.58
shaquille o'neal,2003,24749999,206,159,483,0.622,259,29.5,229,1841,38,0.0,196,0.602,0.574
shaquille o'neal,2004,27696430,196,166,523,0.49,246,24.4,225,1439,34,0.0,195,0.578,0.584
shaquille o'neal,2005,20000000,200,171,507,0.461,253,27.0,262,1669,36,0.0,203,0.583,0.601
shaquille o'neal,2008,21000000,48,34,229,0.513,67,16.5,94,362,13,0.0,83,0.605,0.611
shaquille o'neal,2009,20000000,126,108,446,0.595,187,22.3,253,1333,49,0.0,168,0.623,0.61
shaquille o'neal,2010,1352181,80,62,262,0.496,93,17.9,169,636,15,0.0,105,0.565,0.567
shareef abdur-rahim,2000,10130000,271,87,607,0.809,218,20.2,244,1663,89,0.302,249,0.547,0.478
shareef abdur-rahim,2001,11250000,250,77,560,0.834,175,19.1,238,1663,90,0.188,231,0.549,0.487
shareef abdur-rahim,2002,12375000,239,81,498,0.801,198,19.8,214,1636,98,0.3,250,0.536,0.47
shareef abdur-rahim,2003,13500000,242,38,502,0.841,175,19.9,240,1608,87,0.35,212,0.566,0.485
shareef abdur-rahim,2004,14625000,47,18,96,0.832,48,16.5,75,319,24,0.364,53,0.522,0.451
shareef abdur-rahim,2005,5000000,111,26,269,0.866,123,18.7,150,909,49,0.385,117,0.581,0.51
shareef abdur-rahim,2006,5400000,149,42,251,0.784,106,17.2,227,887,48,0.227,108,0.588,0.536
shaun livingston,2005,3254880,151,11,67,0.746,22,10.4,82,222,32,0.0,75,0.461,0.418
shaun livingston,2006,3481920,273,32,142,0.688,41,10.2,160,352,46,0.125,111,0.46,0.434
shaun livingston,2007,4404629,274,29,128,0.707,56,13.7,135,503,59,0.313,108,0.503,0.469
shaun livingston,2009,296695,16,2,23,1.0,3,13.5,8,62,5,0.0,6,0.567,0.538
shaun livingston,2012,256240,122,20,84,0.785,39,11.0,79,318,27,0.667,66,0.52,0.466
shaun livingston,2013,1272279,177,29,92,0.843,29,14.6,105,354,37,0.0,59,0.559,0.509
shaun livingston,2013,1272279,177,29,92,0.843,29,14.6,105,354,37,0.0,59,0.559,0.509
shaun livingston,2014,5305000,245,31,179,0.827,67,14.5,172,629,93,0.167,105,0.551,0.486
shaun livingston,2015,5543725,259,20,140,0.714,43,12.9,110,461,49,0.0,102,0.529,0.503
shaun livingston,2016,5782450,237,27,127,0.86,42,13.8,140,488,57,0.167,78,0.581,0.548
shaun livingston,2017,7692308,139,20,123,0.7,28,10.1,120,389,38,0.333,61,0.568,0.55
shawn bradley,1994,3510000,98,147,208,0.607,98,11.6,170,504,45,0.0,148,0.446,0.412
shawn bradley,1995,4320000,53,274,416,0.638,243,14.8,338,778,54,0.0,142,0.489,0.457
shawn bradley,1996,5130000,55,250,345,0.679,187,16.1,244,839,41,0.25,148,0.48,0.444
shawn bradley,1999,7560000,40,159,262,0.748,130,19.6,153,420,35,0.0,56,0.527,0.485
shawn bradley,2000,8370000,60,190,337,0.765,160,17.0,260,647,71,0.2,74,0.521,0.482
shawn bradley,2001,4500000,38,228,448,0.787,160,16.2,256,579,36,0.167,88,0.551,0.494
shawn bradley,2002,4000000,20,64,123,0.922,53,14.6,128,215,28,0.0,25,0.562,0.481
shawn bradley,2005,4500000,15,63,144,0.683,70,11.0,153,211,25,0.0,33,0.494,0.452
shawn kemp,1991,430000,144,123,412,0.661,267,17.6,319,1214,77,0.167,202,0.551,0.513
shawn kemp,1992,650000,86,124,401,0.748,264,21.6,261,994,70,0.0,156,0.567,0.506
shawn kemp,1993,750000,155,146,546,0.712,287,20.4,327,1388,119,0.0,217,0.547,0.494
shawn kemp,1994,1000000,207,166,539,0.741,312,22.9,312,1431,142,0.25,259,0.593,0.54
shawn kemp,1995,3000000,149,122,575,0.749,318,21.7,337,1530,102,0.286,259,0.61,0.548
shawn kemp,1996,3300000,173,127,628,0.742,276,22.6,299,1550,93,0.417,315,0.631,0.563
shawn kemp,1997,8600000,156,81,532,0.742,275,20.7,320,1516,125,0.364,280,0.583,0.515
shawn kemp,1998,9740000,197,90,526,0.727,219,17.5,310,1442,108,0.25,271,0.512,0.446
shawn kemp,1999,10780000,101,45,257,0.789,131,23.6,159,862,48,0.5,127,0.578,0.482
shawn kemp,2000,11720000,138,96,494,0.776,231,17.2,371,1463,100,0.333,291,0.508,0.418
shawn kemp,2001,12660000,65,23,196,0.771,63,11.4,184,441,45,0.364,99,0.469,0.408
shawn kemp,2002,1030000,52,33,198,0.794,90,12.1,184,454,43,0.0,81,0.489,0.434
shawn kemp,2003,14941935,55,33,304,0.742,147,11.7,239,537,66,0.0,102,0.468,0.419
shawn kemp,2003,14941935,55,33,304,0.742,147,11.7,239,537,66,0.0,102,0.468,0.419
shawn marion,2001,1778160,160,108,628,0.81,220,21.0,211,1369,132,0.256,129,0.532,0.497
shawn marion,2002,2265375,162,86,592,0.845,211,19.8,214,1547,149,0.393,144,0.518,0.476
shawn marion,2003,10960000,198,95,574,0.851,199,21.3,208,1716,185,0.387,157,0.538,0.473
shawn marion,2004,12330000,214,104,525,0.851,212,19.9,203,1498,167,0.34,156,0.513,0.465
shawn marion,2007,16440000,134,122,613,0.81,172,20.8,216,1403,156,0.317,114,0.594,0.587
shawn marion,2008,17810000,40,15,129,0.69,50,17.1,33,229,30,0.258,37,0.503,0.494
shawn marion,2009,6635068,62,21,151,0.806,73,16.4,40,386,31,0.154,49,0.523,0.502
shawn marion,2010,7305500,107,61,319,0.755,158,14.7,141,898,69,0.158,99,0.535,0.516
shawn marion,2011,8022449,110,50,383,0.768,168,17.0,144,999,68,0.152,130,0.551,0.536
shawn marion,2012,8646364,132,36,320,0.796,145,15.0,87,670,67,0.294,98,0.488,0.464
shawn marion,2013,9316796,163,47,379,0.782,146,18.0,111,812,75,0.315,103,0.553,0.538
shawn marion,2014,1448490,124,37,365,0.785,132,13.7,125,791,90,0.358,95,0.537,0.518
shawne williams,2008,1572960,59,26,122,0.717,54,12.8,132,437,26,0.314,58,0.522,0.494
shawne williams,2009,2416067,2,9,27,0.818,19,7.5,19,42,2,0.059,5,0.345,0.385
shawne williams,2011,3000000,47,51,179,0.837,60,12.2,164,454,39,0.401,46,0.558,0.457
shawne williams,2012,2600000,16,11,48,0.727,20,4.9,44,113,10,0.241,13,0.372,0.35
sherman douglas,1991,1250000,624,5,131,0.686,78,18.0,178,1352,121,0.129,270,0.546,0.516
sherman douglas,1992,1869000,153,9,45,0.68,12,14.0,68,271,21,0.111,60,0.509,0.469
sherman douglas,1993,2300000,508,10,97,0.56,65,13.5,166,618,49,0.207,161,0.518,0.515
sherman douglas,1994,2731000,683,11,123,0.641,70,14.3,171,1040,89,0.232,233,0.5,0.477
sherman douglas,1995,3163000,446,2,122,0.689,48,17.0,152,954,80,0.244,162,0.53,0.502
sherman douglas,1996,3594000,397,5,108,0.754,49,15.2,147,792,61,0.379,165,0.583,0.542
sherman douglas,1997,272250,427,10,136,0.667,57,14.6,191,764,78,0.333,153,0.557,0.54
sherman douglas,1998,2200000,319,7,83,0.669,52,15.6,156,639,55,0.304,110,0.541,0.514
sherman douglas,1998,2200000,319,7,83,0.669,52,15.6,156,639,55,0.304,110,0.541,0.514
sherman douglas,1999,1000000,124,3,42,0.632,16,11.5,54,247,27,0.0,61,0.48,0.462
sherman douglas,2000,1100000,34,0,16,0.893,13,15.4,26,120,17,0.313,24,0.586,0.541
speedy claxton,2002,1076400,198,6,114,0.838,46,12.6,145,480,95,0.121,95,0.469,0.422
speedy claxton,2003,3000000,75,7,34,0.684,22,15.9,43,173,22,0.0,35,0.509,0.5
speedy claxton,2004,3300000,267,9,118,0.813,38,17.3,146,634,97,0.182,102,0.509,0.438
speedy claxton,2005,3600000,88,2,26,0.61,5,13.4,30,108,22,0.111,27,0.422,0.396
speedy claxton,2006,6854546,339,6,154,0.769,39,16.1,177,871,108,0.27,154,0.497,0.426
speedy claxton,2007,6306182,185,4,69,0.55,12,7.3,131,221,72,0.214,75,0.363,0.34
speedy claxton,2009,5209454,3,0,0,0.5,0,5.7,1,5,0,0.0,0,0.317,0.286
spencer hawes,2009,2332800,149,93,401,0.662,148,13.0,249,876,44,0.348,160,0.509,0.486
spencer hawes,2010,2974320,158,83,291,0.689,145,13.8,200,723,32,0.299,131,0.507,0.494
spencer hawes,2011,4051024,121,71,336,0.534,129,12.8,201,584,29,0.243,97,0.481,0.48
spencer hawes,2012,8500000,98,48,192,0.727,78,18.1,100,355,16,0.25,55,0.517,0.498
spencer hawes,2013,6500000,183,113,417,0.777,173,16.0,233,905,24,0.356,131,0.514,0.477
spencer hawes,2014,5305000,64,27,165,0.784,43,16.6,83,365,13,0.448,54,0.571,0.479
spencer hawes,2015,5543725,88,53,228,0.647,30,9.8,173,425,24,0.313,61,0.478,0.452
spencer hawes,2016,6348759,109,27,193,0.831,51,12.4,111,340,22,0.373,58,0.508,0.422
spencer hawes,2017,6021175,19,4,39,0.778,6,18.6,16,83,2,0.346,9,0.62,0.636
stacey augmon,1992,1138000,201,27,229,0.666,191,14.4,161,1094,124,0.167,181,0.526,0.492
stacey augmon,1993,1400000,170,18,146,0.739,141,15.2,141,1021,91,0.0,157,0.551,0.504
stacey augmon,1994,1662500,187,45,216,0.764,178,17.9,179,1212,149,0.143,147,0.576,0.513
stacey augmon,1995,2160000,197,47,211,0.728,157,16.0,163,1053,100,0.269,152,0.512,0.459
stacey augmon,1996,2480000,137,31,167,0.792,137,15.9,188,976,106,0.25,138,0.556,0.492
stacey augmon,1997,2800000,41,7,56,0.732,33,12.1,58,189,32,0.0,37,0.564,0.517
stacey augmon,2000,923500,53,11,74,0.673,42,12.2,69,203,27,0.0,38,0.51,0.48
stacey augmon,2001,2400000,98,21,99,0.655,60,12.3,105,311,48,0.0,48,0.511,0.485
stacey augmon,2002,2400000,103,12,166,0.762,59,11.5,115,357,56,0.0,54,0.479,0.431
stacey augmon,2003,2400000,69,9,93,0.75,26,9.3,80,212,27,0.0,40,0.474,0.427
stacey augmon,2004,1100000,85,15,122,0.791,52,10.0,114,397,55,0.143,76,0.486,0.418
stacey augmon,2005,1138500,36,8,54,0.74,45,9.8,83,193,23,0.0,31,0.48,0.407
stanislav medvedenko,2001,465850,2,1,8,0.583,1,21.8,9,32,1,1.0,3,0.528,0.458
stanislav medvedenko,2002,1400000,43,11,73,0.661,85,15.6,119,331,29,0.0,42,0.5,0.483
stanislav medvedenko,2003,1540000,18,8,75,0.721,66,10.3,118,255,11,0.0,37,0.46,0.438
stanislav medvedenko,2004,3000000,57,18,195,0.767,148,13.6,191,563,38,0.0,59,0.479,0.444
stanislav medvedenko,2005,3000000,13,2,48,0.821,31,11.9,64,165,9,0.0,13,0.49,0.458
stanislav medvedenko,2006,625132,1,0,0,0.0,0,11.0,1,2,0,0.0,0,0.5,0.5
stanley roberts,1992,1900000,39,83,223,0.515,113,16.3,221,573,22,0.0,78,0.538,0.53
stanley roberts,1993,2841000,59,141,297,0.488,181,14.7,332,870,34,0.0,121,0.531,0.527
stanley roberts,1994,3496000,11,25,66,0.409,27,8.5,54,104,6,0.0,24,0.436,0.43
stanley roberts,1996,3250000,41,39,120,0.556,42,12.8,153,356,15,0.0,48,0.491,0.464
stanley roberts,1997,3750000,9,23,67,0.703,24,14.1,57,171,8,0.0,23,0.485,0.426
stephen curry,2010,2913840,472,19,308,0.885,48,16.3,252,1399,152,0.437,243,0.568,0.474
stephen curry,2011,3117120,432,20,234,0.934,52,19.4,233,1373,109,0.442,226,0.595,0.498
stephen curry,2012,3958742,138,8,73,0.809,15,21.2,62,383,39,0.455,65,0.605,0.514
stephen curry,2013,9887642,539,12,255,0.9,59,21.3,198,1786,126,0.453,240,0.589,0.449
stephen curry,2014,10629213,666,14,288,0.885,46,24.1,194,1873,128,0.424,294,0.61,0.509
stephen curry,2015,11370786,619,16,285,0.914,56,28.0,158,1900,163,0.443,249,0.638,0.528
stephen curry,2016,12112359,527,15,362,0.908,68,31.5,161,2375,169,0.454,262,0.669,0.566
